7.62,-20.12603,1.953485,0,0,0,0,691.152
7.72,-19.90182,1.920073,0,0,0,0,689.2512
7.82,-19.68019,1.886881,0,0,0,0,687.4956
7.92,-19.46319,1.854302,0,0,0,0,685.5948
8.02,-19.13972,1.800942,0,0,0,0,683.8656
8.12,-18.90828,1.764919,0,0,0,0,682.1892
8.22,-18.78879,1.750359,0,0,0,0,680.328
8.32,-18.6247,1.726975,0,0,0,0,678.5856
8.42,-18.36516,1.684642,0,0,0,0,676.962
8.52,-18.18168,1.656939,0,0,0,0,675.312
8.62,-18.04745,1.638765,0,0,0,0,673.6752
8.72,-17.87116,1.612049,0,0,0,0,671.9724
8.82,-17.5947,1.565001,0,0,0,0,670.296
8.92,-17.21071,1.495814,0,0,0,0,668.7516
9.02,-17.16496,1.494481,0,0,0,0,667.1808
9.12,-17.16035,1.501548,0,0,0,0,665.6364
9.22,-17.03096,1.483161,0,0,0,0,664.0656
9.32,-16.72729,1.428707,0,0,0,0,662.5608
9.42,-16.626,1.415603,0,0,0,0,661.056
9.52,-16.58527,1.414995,0,0,0,0,659.4984
9.62,-16.47661,1.400184,0,0,0,0,657.9936
9.72,-16.29386,1.369628,0,0,0,0,656.5812
9.82,-16.11358,1.339279,0,0,0,0,655.0632
9.92,-15.85338,1.291579,0,0,0,0,653.664
10.02,-15.84291,1.296868,0,0,0,0,652.212
10.12,-15.62242,1.256974,0,0,0,0,650.8524
10.22,-15.61422,1.262669,0,0,0,0,649.4796
10.32,-15.42872,1.229779,0,0,0,0,648.1068
10.42,-15.40914,1.232933,0,0,0,0,646.8132
10.52,-15.32428,1.221735,0,0,0,0,645.3744
10.62,-15.18124,1.1975,0,0,0,0,644.1072
10.72,-15.09744,1.186233,0,0,0,0,642.774
10.82,-15.00277,1.172405,0,0,0,0,641.4276
10.92,-14.89935,1.156442,0,0,0,0,640.2132
11.02,-14.79296,1.139626,0,0,0,0,638.88
11.12,-14.68866,1.123094,0,0,0,0,637.8108
11.22,-14.46572,1.078984,0,0,0,0,636.4116
11.32,-14.0945,0.9998608,0,0,0,0,635.3028
11.42,-14.24557,1.041868,0,0,0,0,634.0224
11.52,-14.23121,1.045508,0,0,0,0,632.7948
11.62,-14.08244,1.017353,0,0,0,0,631.6992
11.72,-14.05759,1.018413,0,0,0,0,630.4716
11.82,-13.93049,0.9949304,0,0,0,0,629.3232
11.92,-13.73497,0.9545772,0,0,0,0,628.1616
12.02,-13.55698,0.9179473,0,0,0,0,627.0528
12.12,-13.29404,0.8599542,0,0,0,0,625.9176
12.22,-13.41352,0.8957106,0,0,0,0,624.822
12.32,-13.3161,0.8779768,0,0,0,0,623.7
12.42,-13.37451,0.8990999,0,0,0,0,622.7496
12.52,-13.18774,0.8585765,0,0,0,0,621.6012
12.62,-13.10707,0.8444827,0,0,0,0,620.4396
12.72,-13.18407,0.8706533,0,0,0,0,619.542
12.82,-13.15146,0.8689001,0,0,0,0,618.5256
12.92,-13.12006,0.8674516,0,0,0,0,617.5224
13.02,-13.06374,0.8594544,0,0,0,0,616.4532
13.12,-12.99878,0.84906,0,0,0,0,615.4368
13.22,-12.8134,0.8063828,0,0,0,0,614.5128
13.32,-12.48034,0.7233108,0,0,0,0,613.4964
13.42,-12.65476,0.7765186,0,0,0,0,612.48
13.52,-12.6799,0.7898042,0,0,0,0,611.556
13.62,-12.6496,0.7880386,0,0,0,0,610.6452
13.72,-12.55742,0.7690574,0,0,0,0,609.6552
13.82,-12.31637,0.7080218,0,0,0,0,608.8368
13.92,-12.19768,0.6805566,0,0,0,0,607.8336
14.02,-12.31758,0.7206935,0,0,0,0,606.9888
14.12,-12.31791,0.7271374,0,0,0,0,606.1308
14.22,-12.20995,0.7022666,0,0,0,0,605.1804
14.32,-12.0453,0.6603525,0,0,0,0,604.3884
14.42,-12.05798,0.6701178,0,0,0,0,603.4776
14.52,-11.80622,0.6011707,0,0,0,0,602.5536
14.62,-11.67057,0.5659217,0,0,0,0,601.8276
14.72,-11.82941,0.6195361,0,0,0,0,600.996
14.82,-11.8841,0.6422262,0,0,0,0,600.1908
14.92,-11.80287,0.6232461,0,0,0,0,599.4252
15.02,-11.8376,0.6401941,0,0,0,0,598.6068
15.12,-11.82012,0.6409892,0,0,0,0,597.8016
15.22,-11.7837,0.6357702,0,0,0,0,596.9964
15.32,-11.66495,0.6039199,0,0,0,0,596.2836
15.42,-11.31544,0.496288,0,0,0,0,595.518
15.52,-11.14501,0.4453532,0,0,0,0,594.8976
15.62,-11.41838,0.5409058,0,0,0,0,594.132
15.72,-11.40915,0.5435445,0,0,0,0,593.3268
15.82,-11.10445,0.4459064,0,0,0,0,592.7064
15.92,-10.99323,0.412577,0,0,0,0,591.9144
16.02,-11.2578,0.5089419,0,0,0,0,591.2412
16.12,-11.25897,0.5150275,0,0,0,0,590.5416
16.22,-11.09301,0.4619476,0,0,0,0,589.8948
16.32,-11.08023,0.4626424,0,0,0,0,589.248
16.42,-10.88518,0.3971782,0,0,0,0,588.522
16.52,-10.97251,0.4339289,0,0,0,0,587.9148
16.62,-10.77402,0.3653013,0,0,0,0,587.2416
16.72,-11.00189,0.4554415,0,0,0,0,586.6344
16.82,-11.07382,0.4884005,0,0,0,0,586.0404
16.92,-10.97828,0.4576204,0,0,0,0,585.3672
17.02,-10.75417,0.3758748,0,0,0,0,584.7864
17.12,-10.91698,0.4450403,0,0,0,0,584.2056
17.22,-10.95724,0.4669167,0,0,0,0,583.6248
17.32,-10.90787,0.4530119,0,0,0,0,583.0044
17.42,-10.7874,0.4095115,0,0,0,0,582.4896
17.52,-10.84881,0.4406348,0,0,0,0,581.8956
17.62,-10.84809,0.4463732,0,0,0,0,581.3544
17.72,-10.81079,0.4366178,0,0,0,0,580.8132
17.82,-10.71374,0.400638,0,0,0,0,580.2324
17.92,-10.51719,0.3197902,0,0,0,0,579.81
18.02,-10.65533,0.3862154,0,0,0,0,579.2688
18.12,-10.68945,0.4074193,0,0,0,0,578.7672
18.22,-10.60791,0.376012,0,0,0,0,578.2128
18.32,-10.43484,0.3008536,0,0,0,0,577.8168
18.42,-10.55696,0.36353,0,0,0,0,577.2228
18.52,-10.58629,0.3834369,0,0,0,0,576.8004
18.62,-10.58132,0.3871826,0,0,0,0,576.312
18.72,-10.56382,0.3848178,0,0,0,0,575.8632
18.82,-10.54196,0.3801725,0,0,0,0,575.454
18.92,-10.51877,0.3746932,0,0,0,0,575.0052
19.02,-10.47307,0.3572352,0,0,0,0,574.5828
19.12,-10.34153,0.293387,0,0,0,0,574.1076
19.22,-10.25018,0.2490718,0,0,0,0,573.7512
19.32,-10.35372,0.3108829,0,0,0,0,573.3288
19.42,-10.37878,0.3308037,0,0,0,0,572.9196
19.52,-10.37485,0.3348571,0,0,0,0,572.55
19.62,-10.36043,0.3329424,0,0,0,0,572.1408
19.72,-10.34244,0.3288214,0,0,0,0,571.7184
19.82,-10.32336,0.323885,0,0,0,0,571.3488
19.92,-10.30417,0.3186727,0,0,0,0,571.0584
20.02,-10.28519,0.3133897,0,0,0,0,570.5964
20.12,-10.22687,0.2823698,0,0,0,0,570.2796
20.22,-10.13007,0.2244789,0,0,0,0,569.91
20.32,-10.1871,0.2682345,0,0,0,0,569.6592
20.42,-10.16212,0.2571532,0,0,0,0,569.2896
20.52,-10.05179,0.1849287,0,0,0,0,568.986
20.62,-10.03862,0.1798627,0,0,0,0,568.7748
20.72,-10.11226,0.2392911,0,0,0,0,568.3524
20.82,-10.09993,0.2360164,0,0,0,0,568.194
20.92,-10.0097,0.1714087,0,0,0,0,567.8244
21.02,-9.999276,0.1676614,0,0,0,0,567.6528
21.12,-10.06069,0.2232629,0,0,0,0,567.3228
21.22,-10.07452,0.2414859,0,0,0,0,567.1776
21.32,-10.07104,0.2455862,0,0,0,0,566.8476
21.42,-10.06145,0.2444179,0,0,0,0,566.5968
21.52,-10.04984,0.2412963,0,0,0,0,566.3592
21.62,-10.0173,0.2178016,0,0,0,0,566.1084
21.72,-9.965531,0.1735553,0,0,0,0,565.8708
21.82,-9.991889,0.2068115,0,0,0,0,565.6728
21.92,-9.994309,0.2168962,0,0,0,0,565.4748
22.02,-9.988196,0.2182818,0,0,0,0,565.2372
22.12,-9.979192,0.2164502,0,0,0,0,565.092
22.22,-9.96933,0.2134476,0,0,0,0,564.8676
22.32,-9.959358,0.2100576,0,0,0,0,564.6564
22.42,-9.949545,0.206581,0,0,0,0,564.5376
22.52,-9.939986,0.2031345,0,0,0,0,564.4188
22.62,-9.930711,0.1997652,0,0,0,0,564.2604
22.72,-9.921725,0.1964938,0,0,0,0,563.9964
22.82,-9.913038,0.1933488,0,0,0,0,563.97
22.92,-9.904641,0.190337,0,0,0,0,563.838
23.02,-9.896511,0.1874444,0,0,0,0,563.64
23.12,-9.888642,0.1846767,0,0,0,0,563.5608
23.22,-9.881022,0.1820392,0,0,0,0,563.4156
23.32,-9.87364,0.1795375,0,0,0,0,563.2968
23.42,-9.860379,0.162767,0,0,0,0,563.2176
23.52,-9.836826,0.1166306,0,0,0,0,563.1516
23.62,-9.826392,0.09852204,0,0,0,0,563.1516
23.72,-9.820639,0.09113113,0,0,0,0,563.0724
23.82,-9.816567,0.08783795,0,0,0,0,563.0592
23.92,-9.813131,0.08617694,0,0,0,0,562.9404
24.02,-9.809956,0.08518903,0,0,0,0,562.9008
24.12,-9.806905,0.08451505,0,0,0,0,562.8876
24.22,-9.803924,0.08400724,0,0,0,0,562.7952
24.32,-9.800991,0.08361478,0,0,0,0,562.7424
24.42,-9.798091,0.08331897,0,0,0,0,562.8084
24.52,-9.795215,0.08311315,0,0,0,0,562.6632
24.62,-9.792354,0.08299498,0,0,0,0,562.8348
