# Time (s),Vertical acceleration (m/s²),Lateral acceleration (m/s²),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Air temperature (°C),Air pressure (mbar)
0.01,14.89,2.62551,0,0,0,0,99.5794
0.02,83.6503,14.7498,0,0,0,0,99.5793
0.03,85.7016,15.1115,0,0,0,0,99.5791
0.04,87.0996,15.358,0,0,0,0,99.5789
0.05,87.5927,15.445,0,0,0,0,99.5785
0.06,87.1804,15.3723,0,0,0,0,99.578
0.07,86.7668,15.2993,0,0,0,0,99.5774
0.08,86.3518,15.2262,0,0,0,0,99.5767
0.09,85.9356,15.1528,0,0,0,0,99.5759
0.1,85.5182,15.0792,0,0,0,0,99.575
0.11,85.0997,15.0054,0,0,0,0,99.574
0.12,84.6802,14.9314,0,0,0,0,99.5729
0.13,84.2596,14.8572,0,0,0,0,99.5717
0.14,83.838,14.7829,0,0,0,0,99.5703
0.15,83.4154,14.7084,0,0,0,0,99.5689
0.16,82.9921,14.6337,0,0,0,0,99.5674
0.17,82.5681,14.559,0,0,0,0,99.5658
0.18,82.1433,14.4841,0,0,0,0,99.5641
0.19,81.718,14.4091,0,0,0,0,99.5623
0.2,81.4223,14.357,0,0,0,0,99.5604
0.21,81.909,14.4428,0,0,0,0,99.5583
0.22,82.5265,14.5516,0,0,0,0,99.5562
0.235,83.4701,13.7608,0,0,0,0,99.5529
0.2575,84.506,13.7886,0,0,0,0,99.5474
0.29125,83.8585,13.7193,0,0,0,0,99.5382
0.34125,83.3555,13.4118,0,0,0,0,99.5226
0.386721,83.4515,15.7899,0,0,0,0,99.5061
0.436721,81.3146,17.3687,0,0,0,0,99.4856
0.486721,80.83,18.6187,0,0,0,0,99.4627
0.536721,80.9413,19.7157,0,0,0,0,99.4373
0.586721,81.0117,20.8798,0,0,0,0,99.4095
0.636721,80.7673,22.7859,0,0,0,0,99.3792
0.686721,79.9866,25.3338,0,0,0,0,99.3465
0.736721,79.0435,28.0441,0,0,0,0,99.3113
0.786721,77.9035,31.0157,0,0,0,0,99.2738
0.836721,76.5925,33.7838,0,0,0,0,99.2339
0.885263,75.1868,36.2227,0,0,0,0,99.193
0.916757,74.3333,37.3785,0,0,0,0,99.1653
0.943776,73.7986,37.992,0,0,0,0,99.1408
0.969183,73.2053,38.8106,0,0,0,0,99.1172
0.990979,72.7222,39.4289,0,0,0,0,99.0965
1.0102,72.4211,39.7015,0,0,0,0,99.0779
1.02808,72.2613,39.7027,0,0,0,0,99.0603
1.04533,72.1988,39.5127,0,0,0,0,99.043
1.0623,72.5214,38.4298,0,0,0,0,99.0258
1.08171,73.0996,36.725,0,0,0,0,99.0058
1.108,73.909,34.3756,0,0,0,0,98.9782
1.14743,74.9259,31.1071,0,0,0,0,98.9356
1.19743,76.185,26.4138,0,0,0,0,98.8796
1.21766,76.1945,25.6242,0,0,0,0,98.8563
1.23706,76.1252,25.4114,0,0,0,0,98.8335
1.25694,75.9731,25.4646,0,0,0,0,98.8099
1.27808,75.673,25.7964,0,0,0,0,98.7844
1.30183,75.1485,26.4176,0,0,0,0,98.7552
1.3312,74.4031,27.4939,0,0,0,0,98.7184
1.37525,73.5002,28.4576,0,0,0,0,98.6617
1.42525,72.2542,29.8507,0,0,0,0,98.5954
1.47525,70.8094,31.5698,0,0,0,0,98.5269
1.52525,69.608,32.5361,0,0,0,0,98.4562
1.56074,69.127,32.0395,0,0,0,0,98.4048
1.60637,69.2363,29.957,0,0,0,0,98.3371
1.65637,68.1708,30.8709,0,0,0,0,98.2609
1.70637,67.2283,31.3599,0,0,0,0,98.1827
1.74345,66.9414,30.365,0,0,0,0,98.1234
1.79345,66.8188,27.9328,0,0,0,0,98.0417
1.84345,66.0423,25.9525,0,0,0,0,97.958
1.89345,66.1944,21.3963,0,0,0,0,97.8723
1.90667,66.152,20.6846,0,0,0,0,97.8493
1.91894,65.9581,21.0139,0,0,0,0,97.8278
1.93173,65.6718,21.6157,0,0,0,0,97.8053
1.94561,65.2692,22.5306,0,0,0,0,97.7808
1.96164,64.7939,23.5728,0,0,0,0,97.7522
1.98078,64.1341,25.0183,0,0,0,0,97.7178
2.00706,62.7556,27.2989,0,0,0,0,97.6702
2.04648,58.0149,29.8555,0,0,0,0,97.5977
2.08116,52.3029,32.2575,0,0,0,0,97.5331
2.09416,49.2256,32.4453,0,0,0,0,97.5087
2.10523,47.0138,32.3771,0,0,0,0,97.4881
2.11531,44.7319,31.9488,0,0,0,0,97.4693
2.12484,42.7141,31.3455,0,0,0,0,97.4516
2.13412,40.8757,30.5677,0,0,0,0,97.4342
2.14335,39.1601,29.607,0,0,0,0,97.4169
2.15276,37.5736,28.3298,0,0,0,0,97.3993
2.16274,36.196,26.5393,0,0,0,0,97.3805
2.17427,35.2046,24.5068,0,0,0,0,97.3587
2.18886,34.1897,21.8123,0,0,0,0,97.3311
2.21074,32.8426,17.7614,0,0,0,0,97.2896
2.24356,30.549,12.052,0,0,0,0,97.227
2.26064,27.5007,9.32375,0,0,0,0,97.1942
2.2742,25.6844,8.18904,0,0,0,0,97.1682
2.28711,24.4647,7.64939,0,0,0,0,97.1433
2.30006,23.1856,7.39993,0,0,0,0,97.1183
2.31368,21.7281,7.55325,0,0,0,0,97.092
2.32933,20.0124,8.02264,0,0,0,0,97.0617
2.34968,17.7687,8.94367,0,0,0,0,97.0222
2.3802,15.1974,8.4802,0,0,0,0,96.9628
2.42599,10.5573,10.0229,0,0,0,0,96.8734
2.46562,5.93768,10.5959,0,0,0,0,96.7959
2.48259,3.40283,9.70492,0,0,0,0,96.7626
2.4998,2.06317,8.72587,0,0,0,0,96.7289
2.51886,0.656488,7.69777,0,0,0,0,96.6916
2.5402,-0.762728,6.21223,0,0,0,0,96.6498
2.56898,-2.06554,3.16699,0,0,0,0,96.5934
2.61214,-3.81894,0.979301,0,0,0,0,96.509
2.63209,-5.80332,2.55792,0,0,0,0,96.47
2.64941,-7.08426,3.1494,0,0,0,0,96.4361
2.66645,-8.52119,2.96163,0,0,0,0,96.4029
2.68708,-10.2355,2.37027,0,0,0,0,96.3626
2.71802,-12.4398,1.27189,0,0,0,0,96.3024
2.76443,-14.6395,1.05135,0,0,0,0,96.2124
2.81443,-15.7292,2.16475,0,0,0,0,96.1158
2.86443,-16.8636,1.05043,0,0,0,0,96.0197
2.89961,-17.6922,0.455353,0,0,0,0,95.9524
2.92453,-17.7781,1.26387,0,0,0,0,95.9049
2.95951,-17.3986,3.18321,0,0,0,0,95.8384
3,-18.0258,3.07347,0,0,0,0,95.765
3.01,-18.4334,3.22782,0,0,0,0,95.745
3.02,-18.8401,3.38201,0,0,0,0,95.724
3.03,-19.2078,3.52181,0,0,0,0,95.706
3.04,-19.5396,3.6483,0,0,0,0,95.684
3.05,-19.8421,3.76401,0,0,0,0,95.673
3.06,-20.108,3.86609,0,0,0,0,95.649
3.07,-20.347,3.95823,0,0,0,0,95.636
3.08,-20.5549,4.0388,0,0,0,0,95.612
3.09,-20.741,4.11127,0,0,0,0,95.595
3.1,-20.9074,4.17641,0,0,0,0,95.57
3.11,-21.0658,4.23866,0,0,0,0,95.553
3.12,-21.2148,4.29742,0,0,0,0,95.541
3.13,-21.3387,4.3468,0,0,0,0,95.516
3.14,-21.4545,4.39321,0,0,0,0,95.502
3.15,-21.553,4.43313,0,0,0,0,95.48
3.16,-21.6437,4.47017,0,0,0,0,95.462
3.17,-21.7243,4.50344,0,0,0,0,95.44
3.18,-21.8048,4.53671,0,0,0,0,95.422
3.19,-21.8825,4.56899,0,0,0,0,95.41
3.2,-21.9414,4.59416,0,0,0,0,95.389
3.21,-21.9893,4.61521,0,0,0,0,95.368
3.22,-22.0337,4.63499,0,0,0,0,95.35
3.23,-22.0735,4.65301,0,0,0,0,95.337
3.24,-22.0975,4.66509,0,0,0,0,95.316
3.25,-22.1137,4.6742,0,0,0,0,95.299
3.26,-22.1203,4.6797,0,0,0,0,95.28
3.27,-22.1197,4.68248,0,0,0,0,95.263
3.28,-22.1113,4.68227,0,0,0,0,95.244
3.29,-22.0976,4.68008,0,0,0,0,95.221
3.3,-22.0877,4.6793,0,0,0,0,95.208
3.31,-22.0718,4.67626,0,0,0,0,95.192
3.32,-22.0475,4.67001,0,0,0,0,95.173
3.33,-22.0178,4.6617,0,0,0,0,95.145
3.34,-21.9989,4.65749,0,0,0,0,95.134
3.35,-21.9778,4.65245,0,0,0,0,95.115
3.36,-21.9562,4.6472,0,0,0,0,95.099
3.37,-21.9311,4.64061,0,0,0,0,95.079
3.38,-21.9059,4.63397,0,0,0,0,95.062
3.39,-21.8792,4.62675,0,0,0,0,95.049
3.4,-21.8442,4.61638,0,0,0,0,95.029
3.41,-21.8073,4.60523,0,0,0,0,95.01
3.42,-21.7705,4.59411,0,0,0,0,94.988
3.43,-21.7338,4.58302,0,0,0,0,94.974
3.44,-21.6972,4.57197,0,0,0,0,94.957
3.45,-21.6608,4.56096,0,0,0,0,94.937
3.46,-21.6245,4.54998,0,0,0,0,94.921
3.47,-21.5883,4.53904,0,0,0,0,94.905
3.48,-21.5522,4.52813,0,0,0,0,94.892
3.49,-21.5163,4.51726,0,0,0,0,94.862
3.5,-21.4805,4.50642,0,0,0,0,94.849
3.51,-21.4448,4.49563,0,0,0,0,94.838
3.52,-21.4092,4.48486,0,0,0,0,94.819
3.53,-21.3737,4.47414,0,0,0,0,94.8
3.54,-21.3384,4.46344,0,0,0,0,94.785
3.55,-21.3032,4.45279,0,0,0,0,94.763
3.56,-21.2681,4.44216,0,0,0,0,94.746
3.57,-21.2331,4.43158,0,0,0,0,94.733
3.58,-21.1983,4.42102,0,0,0,0,94.719
3.59,-21.1636,4.4105,0,0,0,0,94.7
3.6,-21.129,4.40002,0,0,0,0,94.679
3.61,-21.0945,4.38957,0,0,0,0,94.666
3.62,-21.0601,4.37915,0,0,0,0,94.646
3.63,-21.0259,4.36879,0,0,0,0,94.627
3.64,-20.9919,4.35848,0,0,0,0,94.611
3.65,-20.9579,4.3482,0,0,0,0,94.594
3.66,-20.9241,4.33796,0,0,0,0,94.578
3.67,-20.8904,4.32775,0,0,0,0,94.564
3.68,-20.8569,4.31758,0,0,0,0,94.542
3.69,-20.8234,4.30743,0,0,0,0,94.529
3.7,-20.79,4.29732,0,0,0,0,94.515
3.71,-20.7529,4.28572,0,0,0,0,94.495
3.72,-20.7127,4.2729,0,0,0,0,94.48
3.73,-20.6696,4.25894,0,0,0,0,94.461
3.74,-20.6281,4.24558,0,0,0,0,94.451
3.75,-20.5765,4.22823,0,0,0,0,94.431
3.76,-20.5224,4.20989,0,0,0,0,94.406
3.77,-20.481,4.19651,0,0,0,0,94.395
3.78,-20.4404,4.18345,0,0,0,0,94.373
3.79,-20.4084,4.17375,0,0,0,0,94.365
3.8,-20.3732,4.16275,0,0,0,0,94.346
3.81,-20.3353,4.1507,0,0,0,0,94.33
3.82,-20.2957,4.13797,0,0,0,0,94.315
3.83,-20.2523,4.12369,0,0,0,0,94.301
3.84,-20.2014,4.10648,0,0,0,0,94.278
3.85,-20.156,4.0914,0,0,0,0,94.262
3.86,-20.1146,4.07785,0,0,0,0,94.248
3.87,-20.0724,4.06399,0,0,0,0,94.233
3.88,-20.0274,4.04902,0,0,0,0,94.21
3.89,-19.9916,4.03768,0,0,0,0,94.195
3.9,-19.9612,4.02846,0,0,0,0,94.181
3.91,-19.931,4.01931,0,0,0,0,94.157
3.92,-19.9009,4.01018,0,0,0,0,94.152
3.93,-19.8709,4.00109,0,0,0,0,94.129
3.94,-19.841,3.99201,0,0,0,0,94.119
3.95,-19.8112,3.98297,0,0,0,0,94.097
3.96,-19.7815,3.97396,0,0,0,0,94.085
3.97,-19.7519,3.96497,0,0,0,0,94.07
3.98,-19.7224,3.95601,0,0,0,0,94.05
3.99,-19.693,3.94707,0,0,0,0,94.037
4,-19.6636,3.93817,0,0,0,0,94.018
4.01,-19.6344,3.92929,0,0,0,0,94.004
4.02,-19.6053,3.92043,0,0,0,0,93.983
4.03,-19.5762,3.91161,0,0,0,0,93.968
4.04,-19.5473,3.90281,0,0,0,0,93.959
4.05,-19.5184,3.89403,0,0,0,0,93.937
4.06,-19.4907,3.88569,0,0,0,0,93.923
4.07,-19.4654,3.87837,0,0,0,0,93.902
4.08,-19.448,3.87413,0,0,0,0,93.89
4.09,-19.4303,3.86984,0,0,0,0,93.873
4.1,-19.4143,3.86619,0,0,0,0,93.858
4.11,-19.3981,3.86245,0,0,0,0,93.846
4.12,-19.3752,3.85603,0,0,0,0,93.83
4.13,-19.3471,3.84747,0,0,0,0,93.815
4.14,-19.3188,3.83888,0,0,0,0,93.796
4.15,-19.2907,3.83031,0,0,0,0,93.782
4.16,-19.2627,3.82178,0,0,0,0,93.761
4.17,-19.2348,3.81326,0,0,0,0,93.747
4.18,-19.2069,3.80478,0,0,0,0,93.737
4.19,-19.1791,3.79632,0,0,0,0,93.72
4.2,-19.1515,3.78788,0,0,0,0,93.703
4.21,-19.1239,3.77947,0,0,0,0,93.682
4.22,-19.0964,3.77108,0,0,0,0,93.671
4.23,-19.069,3.76272,0,0,0,0,93.656
4.24,-19.0416,3.75438,0,0,0,0,93.638
4.25,-19.0144,3.74607,0,0,0,0,93.625
4.26,-18.9872,3.73778,0,0,0,0,93.616
4.27,-18.957,3.72823,0,0,0,0,93.591
4.28,-18.9211,3.71635,0,0,0,0,93.572
4.29,-18.8942,3.70815,0,0,0,0,93.554
4.3,-18.8674,3.69997,0,0,0,0,93.544
4.31,-18.8408,3.69182,0,0,0,0,93.529
4.32,-18.8142,3.68369,0,0,0,0,93.512
4.33,-18.7982,3.67992,0,0,0,0,93.507
4.34,-18.7771,3.67404,0,0,0,0,93.488
4.35,-18.7507,3.66596,0,0,0,0,93.472
4.36,-18.7244,3.6579,0,0,0,0,93.456
4.37,-18.6981,3.64987,0,0,0,0,93.43
4.38,-18.6719,3.64186,0,0,0,0,93.429
4.39,-18.6458,3.63387,0,0,0,0,93.409
4.4,-18.6198,3.62591,0,0,0,0,93.391
4.41,-18.5939,3.61799,0,0,0,0,93.372
4.42,-18.5697,3.61072,0,0,0,0,93.363
4.43,-18.5522,3.60627,0,0,0,0,93.354
4.44,-18.5266,3.59842,0,0,0,0,93.334
4.45,-18.501,3.59058,0,0,0,0,93.32
4.46,-18.4755,3.58277,0,0,0,0,93.302
4.47,-18.45,3.57498,0,0,0,0,93.291
4.48,-18.4247,3.56721,0,0,0,0,93.268
4.49,-18.3994,3.55947,0,0,0,0,93.261
4.5,-18.3742,3.55175,0,0,0,0,93.244
4.51,-18.3406,3.54051,0,0,0,0,93.227
4.52,-18.3069,3.52926,0,0,0,0,93.213
4.53,-18.2739,3.51823,0,0,0,0,93.203
4.54,-18.233,3.50396,0,0,0,0,93.183
4.55,-18.1945,3.49064,0,0,0,0,93.171
4.56,-18.1532,3.47614,0,0,0,0,93.149
4.57,-18.1218,3.46573,0,0,0,0,93.142
4.58,-18.0854,3.45322,0,0,0,0,93.129
4.59,-18.0418,3.4377,0,0,0,0,93.107
4.6,-18.0048,3.42493,0,0,0,0,93.091
4.61,-17.9756,3.41538,0,0,0,0,93.076
4.62,-17.9519,3.4081,0,0,0,0,93.067
4.63,-17.9271,3.40039,0,0,0,0,93.048
4.64,-17.9035,3.39314,0,0,0,0,93.035
4.65,-17.8799,3.38592,0,0,0,0,93.016
4.66,-17.8565,3.37872,0,0,0,0,93.009
4.67,-17.8331,3.37153,0,0,0,0,92.989
4.68,-17.8097,3.36437,0,0,0,0,92.979
4.69,-17.7865,3.35724,0,0,0,0,92.964
4.7,-17.7634,3.35015,0,0,0,0,92.947
4.71,-17.7403,3.34307,0,0,0,0,92.934
4.72,-17.7173,3.33601,0,0,0,0,92.918
4.73,-17.6944,3.32898,0,0,0,0,92.903
4.74,-17.6715,3.32196,0,0,0,0,92.893
4.75,-17.6487,3.31496,0,0,0,0,92.875
4.76,-17.626,3.30798,0,0,0,0,92.857
4.77,-17.6034,3.30101,0,0,0,0,92.851
4.78,-17.5808,3.29407,0,0,0,0,92.829
4.79,-17.5583,3.28715,0,0,0,0,92.819
4.8,-17.5349,3.27986,0,0,0,0,92.801
4.81,-17.5125,3.27297,0,0,0,0,92.788
4.82,-17.4902,3.26611,0,0,0,0,92.776
4.83,-17.4679,3.25926,0,0,0,0,92.763
4.84,-17.4424,3.251,0,0,0,0,92.745
4.85,-17.4169,3.24276,0,0,0,0,92.733
