# Time (s),Vertical acceleration (m/s²),Lateral acceleration (m/s²),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Air temperature (°C),Air pressure (mbar)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
10.95,-14.86721,1.151367,0,0,0,0,639.9228
10.96,-14.85654,1.149681,0,0,0,0,639.7248
10.97,-14.84589,1.147998,0,0,0,0,639.606
10.98,-14.83526,1.146318,0,0,0,0,639.4872
10.99,-14.82466,1.14464,0,0,0,0,639.276
11,-14.81407,1.142966,0,0,0,0,639.2232
11.01,-14.80351,1.141294,0,0,0,0,639.1704
11.02,-14.79296,1.139626,0,0,0,0,638.88
11.03,-14.78244,1.13796,0,0,0,0,638.9064
11.04,-14.77194,1.136297,0,0,0,0,638.6028
11.05,-14.76145,1.134637,0,0,0,0,638.55
11.06,-14.75099,1.132979,0,0,0,0,638.4312
11.07,-14.74055,1.131325,0,0,0,0,638.3784
11.08,-14.73013,1.129673,0,0,0,0,638.154
11.09,-14.71974,1.128024,0,0,0,0,638.1408
11.1,-14.70936,1.126378,0,0,0,0,637.89
11.11,-14.699,1.124735,0,0,0,0,637.8108
11.12,-14.68866,1.123094,0,0,0,0,637.8108
11.13,-14.67834,1.121456,0,0,0,0,637.5468
11.14,-14.66805,1.119821,0,0,0,0,637.5468
11.15,-14.65777,1.118189,0,0,0,0,637.2432
11.16,-14.64752,1.11656,0,0,0,0,637.1772
11.17,-14.63728,1.114933,0,0,0,0,637.098
11.18,-14.62706,1.113309,0,0,0,0,637.032
11.19,-14.61687,1.111688,0,0,0,0,636.966
11.2,-14.60669,1.11007,0,0,0,0,636.7944
11.21,-14.5395,1.095298,0,0,0,0,636.5964
11.22,-14.46572,1.078984,0,0,0,0,636.4116
11.23,-14.39769,1.063978,0,0,0,0,636.2928
11.24,-14.33554,1.050312,0,0,0,0,636.174
11.25,-14.27824,1.037751,0,0,0,0,636.1212
11.26,-14.22555,1.026239,0,0,0,0,635.976
11.27,-14.1772,1.015716,0,0,0,0,635.8044
11.28,-14.13246,1.006018,0,0,0,0,635.7384
11.29,-14.09106,0.9970813,0,0,0,0,635.5272
11.3,-14.05287,0.9888787,0,0,0,0,635.514
11.31,-14.06336,0.9919679,0,0,0,0,635.4216
11.32,-14.0945,0.9998608,0,0,0,0,635.3028
11.33,-14.12181,1.006871,0,0,0,0,635.1444
11.34,-14.14552,1.013056,0,0,0,0,634.9728
11.35,-14.16623,1.018552,0,0,0,0,634.9464
11.36,-14.18422,1.023418,0,0,0,0,634.7484
11.37,-14.19971,1.027709,0,0,0,0,634.6428
11.38,-14.21262,1.031406,0,0,0,0,634.4448
11.39,-14.22348,1.034629,0,0,0,0,634.3392
11.4,-14.23248,1.037422,0,0,0,0,634.3128
11.41,-14.23979,1.039823,0,0,0,0,634.2072
11.42,-14.24557,1.041868,0,0,0,0,634.0224
11.43,-14.24994,1.043589,0,0,0,0,633.8772
11.44,-14.25304,1.045014,0,0,0,0,633.8112
11.45,-14.25496,1.046164,0,0,0,0,633.7056
11.46,-14.25572,1.047044,0,0,0,0,633.4812
11.47,-14.25554,1.047704,0,0,0,0,633.4944
11.48,-14.2545,1.048166,0,0,0,0,633.3492
11.49,-14.2527,1.048447,0,0,0,0,633.204
11.5,-14.25019,1.048564,0,0,0,0,633.0588
11.51,-14.2408,1.047061,0,0,0,0,632.8872
11.52,-14.23121,1.045508,0,0,0,0,632.7948
11.53,-14.21158,1.04159,0,0,0,0,632.676
11.54,-14.19297,1.037905,0,0,0,0,632.5704
11.55,-14.17527,1.034431,0,0,0,0,632.5176
11.56,-14.1584,1.031149,0,0,0,0,632.412
11.57,-14.14228,1.02804,0,0,0,0,632.3196
11.58,-14.12677,1.02507,0,0,0,0,632.0952
11.59,-14.11188,1.022244,0,0,0,0,631.9368
11.6,-14.09757,1.01955,0,0,0,0,631.8972
11.61,-14.08854,1.018105,0,0,0,0,631.7916
11.62,-14.08244,1.017353,0,0,0,0,631.6992
11.63,-14.08475,1.018595,0,0,0,0,631.5012
11.64,-14.0859,1.019564,0,0,0,0,631.356
11.65,-14.08608,1.020303,0,0,0,0,631.3296
11.66,-14.08541,1.020841,0,0,0,0,631.1976
11.67,-14.08396,1.021195,0,0,0,0,631.026
11.68,-14.08181,1.021383,0,0,0,0,630.9996
11.69,-14.07902,1.02142,0,0,0,0,630.828
11.7,-14.07565,1.02132,0,0,0,0,630.696
11.71,-14.06661,1.019865,0,0,0,0,630.6168
11.72,-14.05759,1.018413,0,0,0,0,630.4716
11.73,-14.04859,1.016963,0,0,0,0,630.3264
11.74,-14.0396,1.015516,0,0,0,0,630.3132
11.75,-14.03062,1.014071,0,0,0,0,630.1284
11.76,-14.02167,1.012628,0,0,0,0,630.0228
11.77,-14.01273,1.011187,0,0,0,0,629.8776
11.78,-14.00381,1.009749,0,0,0,0,629.8248
11.79,-13.99491,1.008313,0,0,0,0,629.706
11.8,-13.98602,1.006879,0,0,0,0,629.5872
11.81,-13.96012,1.001357,0,0,0,0,629.376
11.82,-13.93049,0.9949304,0,0,0,0,629.3232
11.83,-13.90281,0.9889652,0,0,0,0,629.2044
11.84,-13.87685,0.9834036,0,0,0,0,629.046
11.85,-13.85258,0.9782435,0,0,0,0,628.9932
11.86,-13.82985,0.9734467,0,0,0,0,628.8744
11.87,-13.8085,0.968979,0,0,0,0,628.782
11.88,-13.78842,0.9648091,0,0,0,0,628.716
11.89,-13.76948,0.9609092,0,0,0,0,628.4916
11.9,-13.75158,0.9572539,0,0,0,0,628.3596
11.91,-13.74326,0.9559145,0,0,0,0,628.2936
11.92,-13.73497,0.9545772,0,0,0,0,628.1616
11.93,-13.72668,0.9532419,0,0,0,0,628.0956
11.94,-13.71842,0.9519087,0,0,0,0,628.0032
11.95,-13.71017,0.9505775,0,0,0,0,627.9108
11.96,-13.70193,0.9492483,0,0,0,0,627.6996
11.97,-13.69372,0.9479235,0,0,0,0,627.6732
11.98,-13.68554,0.9466032,0,0,0,0,627.6072
11.99,-13.67737,0.9452848,0,0,0,0,627.396
12,-13.66921,0.9439684,0,0,0,0,627.2244
12.01,-13.61164,0.9306137,0,0,0,0,627.1056
12.02,-13.55698,0.9179473,0,0,0,0,627.0528
12.03,-13.50688,0.9063775,0,0,0,0,626.9736
12.04,-13.4606,0.8957233,0,0,0,0,626.802
12.05,-13.41818,0.8859963,0,0,0,0,626.7228
12.06,-13.37918,0.8770926,0,0,0,0,626.6832
12.07,-13.34293,0.8688492,0,0,0,0,626.4324
12.08,-13.30953,0.8612937,0,0,0,0,626.3796
12.09,-13.27872,0.8543586,0,0,0,0,626.3004
12.1,-13.25022,0.8479835,0,0,0,0,626.1156
12.11,-13.2636,0.8518723,0,0,0,0,626.0232
12.12,-13.29404,0.8599542,0,0,0,0,625.9176
12.13,-13.32107,0.8672114,0,0,0,0,625.8384
12.14,-13.34466,0.8736355,0,0,0,0,625.7328
12.15,-13.36531,0.8793425,0,0,0,0,625.68
12.16,-13.38339,0.8844254,0,0,0,0,625.4952
12.17,-13.39912,0.888938,0,0,0,0,625.3632
12.18,-13.41257,0.8928938,0,0,0,0,625.2576
12.19,-13.42393,0.8963422,0,0,0,0,625.2444
12.2,-13.43355,0.8993631,0,0,0,0,625.152
12.21,-13.4259,0.8981235,0,0,0,0,624.9408
12.22,-13.41352,0.8957106,0,0,0,0,624.822
12.23,-13.39506,0.8917918,0,0,0,0,624.7296
12.24,-13.37767,0.8881307,0,0,0,0,624.5844
12.25,-13.36124,0.8847031,0,0,0,0,624.4656
12.26,-13.34569,0.8814871,0,0,0,0,624.36
12.27,-13.33086,0.8784485,0,0,0,0,624.2544
12.28,-13.31672,0.8755745,0,0,0,0,624.1488
12.29,-13.30324,0.8728606,0,0,0,0,624.0036
12.3,-13.29035,0.870292,0,0,0,0,623.9772
12.31,-13.29474,0.8720183,0,0,0,0,623.8188
12.32,-13.3161,0.8779768,0,0,0,0,623.7
12.33,-13.3347,0.8832546,0,0,0,0,623.7396
12.34,-13.35091,0.8879443,0,0,0,0,623.502
12.35,-13.36495,0.8920994,0,0,0,0,623.4492
12.36,-13.37695,0.8957515,0,0,0,0,623.3172
12.37,-13.38695,0.8989083,0,0,0,0,623.1456
12.38,-13.39532,0.9016627,0,0,0,0,623.106
12.39,-13.40221,0.9040502,0,0,0,0,623.0532
12.4,-13.40775,0.9061036,0,0,0,0,622.9212
12.41,-13.40003,0.9048353,0,0,0,0,622.776
12.42,-13.37451,0.8990999,0,0,0,0,622.7496
12.43,-13.35075,0.8937969,0,0,0,0,622.5252
12.44,-13.32857,0.888885,0,0,0,0,622.4328
12.45,-13.30783,0.8843268,0,0,0,0,622.4064
12.46,-13.28826,0.880056,0,0,0,0,622.3008
12.47,-13.26984,0.8760694,0,0,0,0,622.0896
12.48,-13.2525,0.8723491,0,0,0,0,621.984
12.49,-13.23614,0.86887,0,0,0,0,621.9576
12.5,-13.22067,0.8656096,0,0,0,0,621.786
12.51,-13.20373,0.8619757,0,0,0,0,621.6936
12.52,-13.18774,0.8585765,0,0,0,0,621.6012
12.53,-13.17262,0.8553899,0,0,0,0,621.4428
12.54,-13.15827,0.852396,0,0,0,0,621.3372
12.55,-13.14463,0.8495768,0,0,0,0,621.324
12.56,-13.13163,0.8469162,0,0,0,0,621.126
12.57,-13.11921,0.8443993,0,0,0,0,621.0468
12.58,-13.10728,0.8420028,0,0,0,0,620.9808
12.59,-13.09581,0.8397188,0,0,0,0,620.8488
12.6,-13.08478,0.8375438,0,0,0,0,620.73
12.61,-13.08796,0.8389837,0,0,0,0,620.6772
12.62,-13.10707,0.8444827,0,0,0,0,620.4396
12.63,-13.12378,0.8493769,0,0,0,0,620.3868
12.64,-13.1383,0.8537221,0,0,0,0,620.334
12.65,-13.15084,0.8575657,0,0,0,0,620.2548
12.66,-13.16142,0.8609186,0,0,0,0,620.0832
12.67,-13.17026,0.8638289,0,0,0,0,620.0568
12.68,-13.17761,0.8663638,0,0,0,0,619.8852
12.69,-13.18361,0.8685564,0,0,0,0,619.8456
12.7,-13.18838,0.8704374,0,0,0,0,619.6212
12.71,-13.18647,0.8706088,0,0,0,0,619.5684
12.72,-13.18407,0.8706533,0,0,0,0,619.542
12.73,-13.18121,0.8705831,0,0,0,0,619.41
12.74,-13.17797,0.8704117,0,0,0,0,619.1592
12.75,-13.17435,0.8701454,0,0,0,0,619.1328
12.76,-13.1704,0.8697929,0,0,0,0,619.014
12.77,-13.16615,0.8693622,0,0,0,0,618.9216
12.78,-13.16163,0.8688607,0,0,0,0,618.882
12.79,-13.15683,0.8682887,0,0,0,0,618.816
12.8,-13.15181,0.867657,0,0,0,0,618.6048
12.81,-13.15198,0.8683668,0,0,0,0,618.6576
12.82,-13.15146,0.8689001,0,0,0,0,618.5256
12.83,-13.15032,0.8692731,0,0,0,0,618.354
12.84,-13.14862,0.8695003,0,0,0,0,618.288
12.85,-13.1464,0.8695953,0,0,0,0,618.1296
12.86,-13.14372,0.86957,0,0,0,0,618.024
12.87,-13.14061,0.8694358,0,0,0,0,617.958
12.88,-13.13713,0.8692025,0,0,0,0,617.8392
12.89,-13.1333,0.8688795,0,0,0,0,617.694
12.9,-13.12916,0.8684751,0,0,0,0,617.7072
12.91,-13.12474,0.8679968,0,0,0,0,617.5224
12.92,-13.12006,0.8674516,0,0,0,0,617.5224
12.93,-13.11515,0.8668457,0,0,0,0,617.364
12.94,-13.11004,0.8661849,0,0,0,0,617.232
12.95,-13.10474,0.8654744,0,0,0,0,617.1264
12.96,-13.09927,0.8647188,0,0,0,0,616.9812
12.97,-13.09365,0.8639225,0,0,0,0,616.9812
12.98,-13.08789,0.8630894,0,0,0,0,616.7832
12.99,-13.08201,0.8622229,0,0,0,0,616.7304
13,-13.07601,0.8613264,0,0,0,0,616.5456
13.01,-13.06992,0.8604027,0,0,0,0,616.4928
13.02,-13.06374,0.8594544,0,0,0,0,616.4532
13.03,-13.05749,0.8584841,0,0,0,0,616.3476
13.04,-13.05116,0.8574938,0,0,0,0,616.2024
13.05,-13.04477,0.8564856,0,0,0,0,616.1364
13.06,-13.03832,0.8554613,0,0,0,0,616.0308
13.07,-13.03182,0.8544224,0,0,0,0,615.9384
13.08,-13.02528,0.8533706,0,0,0,0,615.7932
13.09,-13.0187,0.8523071,0,0,0,0,615.7272
13.1,-13.01209,0.8512331,0,0,0,0,615.6612
13.11,-13.00545,0.8501499,0,0,0,0,615.6216
13.12,-12.99878,0.84906,0,0,0,0,615.4368
13.13,-12.99211,0.8479651,0,0,0,0,615.4896
13.14,-12.98541,0.8468637,0,0,0,0,615.1992
13.15,-12.9787,0.8457564,0,0,0,0,615.186
13.16,-12.97198,0.844644,0,0,0,0,615.0804
13.17,-12.96525,0.843527,0,0,0,0,614.9616
13.18,-12.9585,0.8424062,0,0,0,0,614.9484
13.19,-12.95176,0.8412819,0,0,0,0,614.6976
13.2,-12.945,0.8401546,0,0,0,0,614.6976
13.21,-12.88409,0.8245862,0,0,0,0,614.5656
13.22,-12.8134,0.8063828,0,0,0,0,614.5128
13.23,-12.74893,0.7898138,0,0,0,0,614.328
13.24,-12.6899,0.7746696,0,0,0,0,614.2488
13.25,-12.63592,0.7608544,0,0,0,0,614.1432
13.26,-12.58656,0.7482524,0,0,0,0,614.0508
13.27,-12.54128,0.7367245,0,0,0,0,613.9716
13.28,-12.49977,0.7261874,0,0,0,0,613.866
13.29,-12.46179,0.7165813,0,0,0,0,613.7868
13.3,-12.42667,0.7077284,0,0,0,0,613.734
13.31,-12.44752,0.7139052,0,0,0,0,613.5492
13.32,-12.48034,0.7233108,0,0,0,0,613.4964
13.33,-12.50962,0.7317793,0,0,0,0,613.3908
13.34,-12.53556,0.7393618,0,0,0,0,613.338
13.35,-12.55838,0.7461149,0,0,0,0,613.1268
13.36,-12.57859,0.7521751,0,0,0,0,613.0212
13.37,-12.59631,0.7575722,0,0,0,0,612.942
13.38,-12.61164,0.7623327,0,0,0,0,612.9288
13.39,-12.625,0.7665691,0,0,0,0,612.7836
13.4,-12.63657,0.7703266,0,0,0,0,612.678
13.41,-12.6465,0.7736468,0,0,0,0,612.5196
13.42,-12.65476,0.7765186,0,0,0,0,612.48
13.43,-12.66165,0.7790252,0,0,0,0,612.3876
13.44,-12.66732,0.7812044,0,0,0,0,612.282
13.45,-12.67188,0.7830855,0,0,0,0,612.2688
13.46,-12.67544,0.7846949,0,0,0,0,612.1632
13.47,-12.67807,0.7860571,0,0,0,0,611.9784
13.48,-12.67987,0.7871943,0,0,0,0,611.9388
13.49,-12.6809,0.7881246,0,0,0,0,611.8332
13.5,-12.68116,0.7888458,0,0,0,0,611.7408
13.51,-12.68081,0.7894001,0,0,0,0,611.7408
13.52,-12.6799,0.7898042,0,0,0,0,611.556
13.53,-12.6785,0.7900727,0,0,0,0,611.3712
13.54,-12.67663,0.790216,0,0,0,0,611.3448
13.55,-12.67435,0.7902456,0,0,0,0,611.3184
13.56,-12.67169,0.7901718,0,0,0,0,611.226
13.57,-12.66869,0.7900044,0,0,0,0,611.1204
13.58,-12.66538,0.7897518,0,0,0,0,611.0148
13.59,-12.66179,0.7894221,0,0,0,0,610.8168
13.6,-12.65795,0.7890224,0,0,0,0,610.8036
13.61,-12.65387,0.7885593,0,0,0,0,610.6848
13.62,-12.6496,0.7880386,0,0,0,0,610.6452
13.63,-12.64513,0.7874658,0,0,0,0,610.566
13.64,-12.6405,0.7868458,0,0,0,0,610.4076
13.65,-12.63572,0.786183,0,0,0,0,610.3152
13.66,-12.6308,0.7854816,0,0,0,0,610.2756
13.67,-12.62576,0.7847451,0,0,0,0,610.1832
13.68,-12.6206,0.7839769,0,0,0,0,610.0776
13.69,-12.61535,0.7831801,0,0,0,0,609.9852
13.7,-12.61001,0.7823575,0,0,0,0,609.8796
13.71,-12.58973,0.777384,0,0,0,0,609.8004
13.72,-12.55742,0.7690574,0,0,0,0,609.6552
13.73,-12.52768,0.7614319,0,0,0,0,609.708
13.74,-12.50004,0.7543763,0,0,0,0,609.4968
13.75,-12.47453,0.7479065,0,0,0,0,609.4836
13.76,-12.45096,0.7419653,0,0,0,0,609.3516
13.77,-12.42913,0.7365004,0,0,0,0,609.2196
13.78,-12.40868,0.7314099,0,0,0,0,609.1404
13.79,-12.38966,0.726714,0,0,0,0,609.0744
13.8,-12.37195,0.7223747,0,0,0,0,608.9556
13.81,-12.34306,0.7148957,0,0,0,0,608.916
13.82,-12.31637,0.7080218,0,0,0,0,608.8368
13.83,-12.2916,0.7016754,0,0,0,0,608.6388
13.84,-12.26874,0.6958534,0,0,0,0,608.586
13.85,-12.24759,0.6905046,0,0,0,0,608.5596
13.86,-12.22799,0.685583,0,0,0,0,608.3616
13.87,-12.20963,0.681,0,0,0,0,608.256
13.88,-12.19253,0.6767644,0,0,0,0,608.2164
13.89,-12.17658,0.6728488,0,0,0,0,608.1108
13.9,-12.16169,0.6692225,0,0,0,0,608.0712
13.91,-12.17404,0.6732905,0,0,0,0,607.9788
13.92,-12.19768,0.6805566,0,0,0,0,607.8336
13.93,-12.21838,0.6870024,0,0,0,0,607.728
13.94,-12.23672,0.6927925,0,0,0,0,607.7016
13.95,-12.25289,0.6979798,0,0,0,0,607.6092
13.96,-12.26682,0.7025367,0,0,0,0,607.5168
13.97,-12.27897,0.7065962,0,0,0,0,607.3848
13.98,-12.28949,0.7102011,0,0,0,0,607.3848
13.99,-12.29853,0.7133906,0,0,0,0,607.2264
14,-12.30611,0.716171,0,0,0,0,607.1208
14.01,-12.3124,0.7185878,0,0,0,0,607.0284
14.02,-12.31758,0.7206935,0,0,0,0,606.9888
14.03,-12.32176,0.7225159,0,0,0,0,606.9096
14.04,-12.32503,0.7240801,0,0,0,0,606.7908
14.05,-12.32746,0.7254093,0,0,0,0,606.804
14.06,-12.32913,0.7265245,0,0,0,0,606.5532
14.07,-12.33012,0.7274451,0,0,0,0,606.5136
14.08,-12.33043,0.7281705,0,0,0,0,606.5004
14.09,-12.33015,0.7287315,0,0,0,0,606.3288
14.1,-12.32937,0.7291482,0,0,0,0,606.2892
14.11,-12.32364,0.7281422,0,0,0,0,606.144
14.12,-12.31791,0.7271374,0,0,0,0,606.1308
14.13,-12.3122,0.726134,0,0,0,0,605.9856
14.14,-12.3065,0.7251318,0,0,0,0,605.8932
14.15,-12.30081,0.724131,0,0,0,0,605.8008
14.16,-12.29513,0.7231314,0,0,0,0,605.748
14.17,-12.28946,0.722133,0,0,0,0,605.748
14.18,-12.28379,0.721136,0,0,0,0,605.5236
14.19,-12.27814,0.7201401,0,0,0,0,605.5236
14.2,-12.2725,0.7191456,0,0,0,0,605.3256
14.21,-12.24271,0.7111452,0,0,0,0,605.286
14.22,-12.20995,0.7022666,0,0,0,0,605.1804
14.23,-12.17993,0.6941685,0,0,0,0,605.1672
14.24,-12.15218,0.6867152,0,0,0,0,605.0088
14.25,-12.12655,0.6798692,0,0,0,0,604.9296
14.26,-12.10295,0.6736007,0,0,0,0,604.89
14.27,-12.08117,0.6678515,0,0,0,0,604.8768
14.28,-12.06082,0.66251,0,0,0,0,604.626
14.29,-12.04197,0.6575985,0,0,0,0,604.5468
14.3,-12.02448,0.6530753,0,0,0,0,604.5204
14.31,-12.02946,0.6551204,0,0,0,0,604.4676
14.32,-12.0453,0.6603525,0,0,0,0,604.3884
14.33,-12.05911,0.6649993,0,0,0,0,604.296
14.34,-12.07106,0.6691057,0,0,0,0,604.1772
14.35,-12.08144,0.6727617,0,0,0,0,604.1508
14.36,-12.09039,0.6760032,0,0,0,0,604.0452
14.37,-12.09803,0.6788646,0,0,0,0,603.9264
14.38,-12.10432,0.6813339,0,0,0,0,603.8472
14.39,-12.10954,0.6834923,0,0,0,0,603.768
14.4,-12.11379,0.6853675,0,0,0,0,603.702
14.41,-12.09079,0.6791985,0,0,0,0,603.6624
14.42,-12.05798,0.6701178,0,0,0,0,603.4776
14.43,-12.02778,0.6617925,0,0,0,0,603.4116
14.44,-12.0001,0.6541989,0,0,0,0,603.3192
14.45,-11.97447,0.6471979,0,0,0,0,603.2268
14.46,-11.95083,0.6407763,0,0,0,0,603.1344
14.47,-11.92906,0.6348965,0,0,0,0,603.0684
14.48,-11.90895,0.6295026,0,0,0,0,603.0684
14.49,-11.89016,0.6244909,0,0,0,0,602.9892
14.5,-11.87276,0.6198828,0,0,0,0,602.7912
14.51,-11.83811,0.6101235,0,0,0,0,602.7516
14.52,-11.80622,0.6011707,0,0,0,0,602.5536
14.53,-11.77698,0.5929947,0,0,0,0,602.646
14.54,-11.75022,0.5855426,0,0,0,0,602.5008
14.55,-11.72541,0.57866,0,0,0,0,602.3952
14.56,-11.70264,0.5723774,0,0,0,0,602.3556
14.57,-11.68171,0.566635,0,0,0,0,602.2368
14.58,-11.66232,0.5613431,0,0,0,0,602.25
14.59,-11.64433,0.5564612,0,0,0,0,602.0388
14.6,-11.6277,0.5519815,0,0,0,0,601.9596
14.61,-11.64468,0.557605,0,0,0,0,601.9728
14.62,-11.67057,0.5659217,0,0,0,0,601.8276
14.63,-11.69361,0.5733941,0,0,0,0,601.8144
14.64,-11.71412,0.580117,0,0,0,0,601.6692
14.65,-11.73213,0.5860984,0,0,0,0,601.6032
14.66,-11.74811,0.5914793,0,0,0,0,601.4844
14.67,-11.76218,0.5962907,0,0,0,0,601.4844
14.68,-11.77436,0.6005394,0,0,0,0,601.2336
14.69,-11.78502,0.604333,0,0,0,0,601.2204
14.7,-11.79427,0.6077104,0,0,0,0,601.1808
14.71,-11.81298,0.6139639,0,0,0,0,601.128
14.72,-11.82941,0.6195361,0,0,0,0,600.996
14.73,-11.84391,0.6245357,0,0,0,0,600.9564
14.74,-11.85658,0.6289841,0,0,0,0,600.8244
14.75,-11.86751,0.6329095,0,0,0,0,600.7848
14.76,-11.87699,0.6364018,0,0,0,0,600.6528
14.77,-11.88515,0.6394983,0,0,0,0,600.6924
14.78,-11.89212,0.6422365,0,0,0,0,600.5208
14.79,-11.89786,0.6446026,0,0,0,0,600.4548
14.8,-11.9026,0.6466689,0,0,0,0,600.3756
14.81,-11.8977,0.6457815,0,0,0,0,600.3624
14.82,-11.8841,0.6422262,0,0,0,0,600.1908
14.83,-11.87054,0.638673,0,0,0,0,600.1248
14.84,-11.85775,0.6353509,0,0,0,0,599.9664
14.85,-11.84572,0.632256,0,0,0,0,599.874
14.86,-11.8344,0.6293745,0,0,0,0,599.8608
14.87,-11.82372,0.6266861,0,0,0,0,599.8872
14.88,-11.81363,0.6241728,0,0,0,0,599.6892
14.89,-11.80406,0.621818,0,0,0,0,599.6628
14.9,-11.79498,0.6196069,0,0,0,0,599.5704
14.91,-11.79397,0.6198913,0,0,0,0,599.4648
14.92,-11.80287,0.6232461,0,0,0,0,599.4252
14.93,-11.81051,0.626219,0,0,0,0,599.2536
14.94,-11.817,0.6288392,0,0,0,0,599.2932
14.95,-11.82232,0.6311012,0,0,0,0,599.1612
14.96,-11.8267,0.633077,0,0,0,0,599.0952
14.97,-11.83024,0.634792,0,0,0,0,598.9236
14.98,-11.833,0.6362693,0,0,0,0,598.9764
14.99,-11.83506,0.6375302,0,0,0,0,598.818
15,-11.83648,0.638594,0,0,0,0,598.7784
15.01,-11.83731,0.6394786,0,0,0,0,598.62
15.02,-11.8376,0.6401941,0,0,0,0,598.6068
15.03,-11.83737,0.6407473,0,0,0,0,598.5144
15.04,-11.83671,0.6411674,0,0,0,0,598.4484
15.05,-11.83566,0.6414666,0,0,0,0,598.2636
15.06,-11.83426,0.641656,0,0,0,0,598.2636
15.07,-11.83254,0.6417455,0,0,0,0,598.2372
15.08,-11.83054,0.6417443,0,0,0,0,598.1184
15.09,-11.82827,0.6416609,0,0,0,0,598.0392
15.1,-11.82576,0.6415027,0,0,0,0,597.9072
15.11,-11.82304,0.6412767,0,0,0,0,597.9468
15.12,-11.82012,0.6409892,0,0,0,0,597.8016
15.13,-11.81703,0.6406459,0,0,0,0,597.7224
15.14,-11.81378,0.6402519,0,0,0,0,597.6564
15.15,-11.81039,0.6398121,0,0,0,0,597.63
15.16,-11.80687,0.6393307,0,0,0,0,597.5508
15.17,-11.80324,0.6388116,0,0,0,0,597.4584
15.18,-11.7995,0.6382584,0,0,0,0,597.3396
15.19,-11.79566,0.6376743,0,0,0,0,597.2208
15.2,-11.79174,0.6370622,0,0,0,0,597.234
15.21,-11.78775,0.6364271,0,0,0,0,597.0888
15.22,-11.7837,0.6357702,0,0,0,0,596.9964
15.23,-11.77959,0.6350926,0,0,0,0,596.9832
15.24,-11.77542,0.6343963,0,0,0,0,596.8248
15.25,-11.7712,0.6336831,0,0,0,0,596.8776
15.26,-11.76694,0.6329546,0,0,0,0,596.7588
15.27,-11.76264,0.6322124,0,0,0,0,596.6664
15.28,-11.75831,0.6314578,0,0,0,0,596.6004
15.29,-11.75394,0.6306921,0,0,0,0,596.574
15.3,-11.74955,0.6299163,0,0,0,0,596.4816
15.31,-11.71025,0.6178955,0,0,0,0,596.376
15.32,-11.66495,0.6039199,0,0,0,0,596.2836
15.33,-11.62362,0.591195,0,0,0,0,596.2176
15.34,-11.58583,0.5795885,0,0,0,0,596.1516
15.35,-11.55117,0.5689739,0,0,0,0,596.0592
15.36,-11.51956,0.5593209,0,0,0,0,596.0592
15.37,-11.49044,0.5504561,0,0,0,0,595.914
15.38,-11.46384,0.5423888,0,0,0,0,595.8084
15.39,-11.43935,0.5349918,0,0,0,0,595.848
15.4,-11.41682,0.528217,0,0,0,0,595.7028
15.41,-11.36377,0.5114996,0,0,0,0,595.5972
15.42,-11.31544,0.496288,0,0,0,0,595.518
15.43,-11.27144,0.4824539,0,0,0,0,595.452
15.44,-11.23126,0.469838,0,0,0,0,595.3332
15.45,-11.19456,0.4583334,0,0,0,0,595.3068
15.46,-11.16119,0.4478938,0,0,0,0,595.188
15.47,-11.13054,0.4383217,0,0,0,0,595.1616
15.48,-11.10269,0.4296475,0,0,0,0,595.1484
15.49,-11.07703,0.421678,0,0,0,0,594.99
15.5,-11.0537,0.4144534,0,0,0,0,594.8976
15.51,-11.09715,0.4291638,0,0,0,0,594.8844
15.52,-11.14501,0.4453532,0,0,0,0,594.8976
15.53,-11.18796,0.4599612,0,0,0,0,594.66
15.54,-11.22649,0.4731412,0,0,0,0,594.6468
15.55,-11.26104,0.4850377,0,0,0,0,594.5544
15.56,-11.29204,0.4957834,0,0,0,0,594.5412
15.57,-11.31967,0.5054374,0,0,0,0,594.4356
15.58,-11.34432,0.5141278,0,0,0,0,594.2772
15.59,-11.36631,0.5219521,0,0,0,0,594.3432
15.6,-11.38579,0.5289623,0,0,0,0,594.2376
15.61,-11.40307,0.5352546,0,0,0,0,594.198
15.62,-11.41838,0.5409058,0,0,0,0,594.132
15.63,-11.43175,0.5459239,0,0,0,0,593.934
15.64,-11.44355,0.5504271,0,0,0,0,593.9208
15.65,-11.45387,0.5544496,0,0,0,0,593.8284
15.66,-11.46272,0.5579894,0,0,0,0,593.7756
15.67,-11.47039,0.5611403,0,0,0,0,593.6964
15.68,-11.47697,0.5639351,0,0,0,0,593.6436
15.69,-11.48256,0.5664047,0,0,0,0,593.6436
15.7,-11.48717,0.5685487,0,0,0,0,593.5116
15.71,-11.4508,0.556947,0,0,0,0,593.4588
15.72,-11.40915,0.5435445,0,0,0,0,593.3268
15.73,-11.37118,0.5313505,0,0,0,0,593.2872
15.74,-11.33633,0.5201816,0,0,0,0,593.2344
15.75,-11.30456,0.5100269,0,0,0,0,593.2212
15.76,-11.27545,0.5007494,0,0,0,0,593.1024
15.77,-11.24881,0.4922845,0,0,0,0,593.0364
15.78,-11.22435,0.4845409,0,0,0,0,592.8516
15.79,-11.20199,0.4774935,0,0,0,0,592.9176
15.8,-11.18132,0.4709991,0,0,0,0,592.7592
