# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
27.43,3761.6920585,-1.8594987,-9.8221011,31.6985817,9.8232695,984.8311741,1.0145044,984.8316966,0.0590221,31.6439939,0.1515041,33.0000087,-106.9894395,9.7798456,0.6300955,0,-15.0165432,0.0247967,24895.0250818,3342,16.4541965,0.10602,201.0999534,155.996664,2.8640646,0.1210296,4865581.4433701,0,3.7141656,0.3502661,0.3506885,0.2653457,0.0133683,0.0715522,0.1111032,0.4921078,-0.0002256,0,0,0,0,-0.1737348,0.0046209,15.748,194.778355,-3.3811699,0.1019153,7.0534629,-18.4729984,529.6813441,320.104263,0.01,2.9858975
27.44,3761.6729724,-1.9577232,-9.8228056,31.7029792,9.8239872,985.1476057,1.0151953,985.1481288,0.0590433,31.6424748,0.1523671,33.0000087,-106.9894361,9.7798456,0.6418778,0,-14.9877633,0.0160436,24895.0250818,3342,16.4541965,0.10602,201.0761003,155.996664,2.8625499,0.121331,4877706.7789465,0,3.7317274,0.3501596,0.3505975,0.2652305,0.0133713,0.0715577,0.1132357,0.4958865,-0.0002054,0,0,0,0,-0.1722107,0.0046213,15.748,194.778355,-3.5311918,0.1020762,7.1467434,-18.4728743,529.6826851,320.1043382,0.01,2.9864537
27.45,3761.652904,-2.0559549,-9.8235472,31.7076722,9.8247423,985.4640221,1.0158865,985.4645457,0.0590645,31.6409469,0.1532409,33.0000087,-106.9894327,9.7798457,0.6540453,0,-14.9585756,0.007608,24895.0250818,3342,16.4541965,0.10602,201.0514838,155.996664,2.8609868,0.121633,4889859.7877428,0,3.7493779,0.3500531,0.3505075,0.2651155,0.0133743,0.0715633,0.11544,0.5007017,-0.0002199,0,0,0,0,-0.1706896,0.0046217,15.748,194.778355,-3.6809239,0.1022371,7.2400239,-18.4727439,529.6840951,320.1044172,0.01,2.9870098
27.46,3761.6318533,-2.1541907,-9.823617,31.7126636,9.8248156,985.7804231,1.0165779,985.7809473,0.0590858,31.6394137,0.153461,33.0000087,-106.9894293,9.7798457,0.6597573,0,-14.9291628,0.0043556,24895.0250818,3342,16.4541965,0.10602,201.0398315,155.996664,2.8602469,0.1216731,4891479.4117276,0,3.7517891,0.350039,0.3505012,0.2651002,0.0133747,0.0715641,0.1164753,0.5032026,-0.0004059,0,0,0,0,-0.169907,0.0046222,15.748,194.778355,-3.8303626,0.1023981,7.2490824,-18.472607,529.6855742,320.1045001,0.01,2.9875594
27.47,3761.6098202,-2.2524272,-9.8236724,31.7179565,9.8248744,986.0968088,1.0172695,986.0973335,0.059107,31.6378782,0.153683,33.0000087,-106.9894259,9.7798458,0.6652687,0,-14.8995365,0.0012144,24895.0250818,3342,16.4541965,0.10602,201.0285961,155.996664,2.8595334,0.1217139,4893129.9494054,0,3.7542431,0.3500245,0.3504944,0.2650846,0.0133751,0.0715648,0.1174747,0.5050501,0.0004496,0,0,0,0,-0.1691198,0.0046227,15.748,194.778355,-3.9795061,0.102559,7.2581409,-18.4724638,529.6871223,320.1045869,0.01,2.9883468
27.48,3761.5868047,-2.3506642,-9.8237133,31.7235505,9.8249188,986.4131792,1.0179613,986.4137044,0.0591282,31.6363404,0.1539068,33.0000087,-106.9894225,9.7798459,0.6705797,0,-14.8698127,-0.0019414,24895.0250818,3342,16.4541965,0.10602,201.0177766,155.996664,2.8588464,0.1217554,4894811.3673794,0,3.7567398,0.3500098,0.3504871,0.2650687,0.0133756,0.0715656,0.1184382,0.5069491,-0.000359,0,0,0,0,-0.1683307,0.0046232,15.748,194.778355,-4.1283529,0.1027196,7.2671995,-18.4723142,529.6887394,320.1046776,0.01,2.9894052
27.49,3761.5628069,-2.4489014,-9.8237397,31.7294456,9.8249488,986.7295341,1.0186534,986.7300599,0.0591495,31.6348005,0.1541323,33.0000087,-106.9894191,9.7798459,0.6756908,0,-14.8399527,-0.0050196,24895.0250818,3342,16.4541965,0.10602,201.0073712,155.996664,2.8581856,0.1217977,4896523.6320344,0,3.7592791,0.3499949,0.3504793,0.2650525,0.013376,0.0715664,0.1193658,0.5084941,-0.0001195,0,0,0,0,-0.1675388,0.0046238,15.748,194.778355,-4.2769018,0.1028799,7.276258,-18.4721582,529.6904256,320.1047721,0.01,2.99008
27.5,3761.5378267,-2.5471389,-9.8237517,31.7356415,9.8249644,987.0458736,1.0193457,987.0464,0.0591707,31.6332582,0.1543593,33.0000087,-106.9894157,9.779846,0.6806031,0,-14.8099628,-0.0079852,24895.0250818,3342,16.4541965,0.10602,200.9973772,155.996664,2.857551,0.1218408,4898266.709213,0,3.761861,0.3499797,0.3504711,0.2650361,0.0133764,0.0715672,0.1202577,0.5103284,-0.0003976,0,0,0,0,-0.1667443,0.0046243,15.748,194.778355,-4.4251514,0.10304,7.2853165,-18.4719959,529.6921807,320.1048705,0.01,2.9906424
27.51,3761.5118641,-2.6453707,-9.822599,31.7421423,9.8238004,987.3621978,1.0200383,987.3627247,0.0591919,31.6317185,0.1536367,33.0000087,-106.9894123,9.7798461,0.6736343,0,-14.7800942,-0.0046823,24895.0250818,3342,16.4541965,0.10602,201.0112882,155.996664,2.8584344,0.1215197,4885371.6042372,0,3.7431728,0.3500923,0.350574,0.2651579,0.0133732,0.0715612,0.1189919,0.5072134,-0.0001511,0,0,0,0,-0.1669511,0.004625,15.748,194.778355,-4.5731016,0.1031997,7.1773008,-18.4718271,529.6940049,320.1049728,0.01,2.9911928
27.52,3761.4849193,-2.7435906,-9.8213734,31.748952,9.8225636,987.6785065,1.020731,987.679034,0.0592132,31.630186,0.152906,33.0000087,-106.9894089,9.7798462,0.6655671,0,-14.7505964,-0.001287,24895.0250818,3342,16.4541965,0.10602,201.0274562,155.996664,2.859461,0.1211995,4872513.56893,0,3.7245674,0.3502051,0.3506756,0.2652798,0.01337,0.0715553,0.1175275,0.5033069,-0.0003996,0,0,0,0,-0.1671649,0.0046256,15.748,194.778355,-4.7207548,0.103359,7.0692851,-18.471652,529.6958981,320.1050789,0.01,2.9917566
27.53,3761.4569924,-2.8417979,-9.8200767,31.7560703,9.8212556,987.9948,1.021424,987.995328,0.0592344,31.6286608,0.1521666,33.0000087,-106.9894056,9.7798463,0.6564026,0,-14.7215093,0.0021954,24895.0250818,3342,16.4541965,0.10602,201.0458836,155.996664,2.8606312,0.1208803,4859692.8762764,0,3.7060455,0.350318,0.3507759,0.2654017,0.0133668,0.0715494,0.1158653,0.4991973,-0.000336,0,0,0,0,-0.1673868,0.0046263,15.748,194.778355,-4.868115,0.1035181,6.9612694,-18.4714705,529.6978603,320.1051889,0.01,2.9923485
27.54,3761.4280834,-2.9399919,-9.8187104,31.7634969,9.8198778,988.3110782,1.0221172,988.3116068,0.0592556,31.6271431,0.1514184,33.0000087,-106.9894022,9.7798463,0.6461421,0,-14.6928312,0.0058007,24895.0250818,3342,16.4541965,0.10602,201.0665728,155.996664,2.8619449,0.120562,4846909.8012422,0,3.6876081,0.3504309,0.350875,0.2655237,0.0133637,0.0715435,0.1140059,0.4936697,0.0004829,0,0,0,0,-0.1676168,0.004627,15.748,194.778355,-5.0151862,0.1036769,6.8532537,-18.4712825,529.6998915,320.1053028,0.01,2.9929094
27.55,3761.3981926,-3.0381719,-9.8172759,31.7712315,9.8184319,988.6273414,1.0228107,988.6278704,0.0592769,31.625633,0.1506608,33.0000088,-106.9893988,9.7798464,0.6347871,0,-14.6645887,0.0095475,24895.0250818,3342,16.4541965,0.10602,201.0895264,155.996664,2.8634025,0.1202446,4834164.6204893,0,3.6692561,0.3505439,0.3509729,0.2656457,0.0133606,0.0715377,0.11195,0.4886612,0.0004803,0,0,0,0,-0.1678555,0.0046277,15.748,194.778355,-5.1619728,0.1038356,6.745238,-18.4710883,529.7019917,320.1054205,0.01,2.9934694
27.56,3761.36732,-3.1363425,-9.8168341,31.7792702,9.8179907,988.9435894,1.0235044,988.944119,0.0592981,31.6241264,0.1506974,33.0000088,-106.9893954,9.7798465,0.6341539,0,-14.6366406,0.007416,24895.0250818,3342,16.4541965,0.10602,201.0908111,155.996664,2.8634841,0.1202308,4833626.1925884,0,3.6684722,0.3505487,0.3509768,0.2656508,0.0133604,0.0715375,0.1118354,0.4872745,-0.0001986,0,0,0,0,-0.1672544,0.0046285,15.748,194.778355,-5.3084787,0.1039942,6.7344395,-18.4708876,529.7041609,320.1055421,0.01,2.9940842
27.57,3761.3354657,-3.2345085,-9.8163703,31.7876093,9.8175275,989.2598224,1.0241983,989.2603526,0.0593193,31.6226195,0.1507321,33.0000088,-106.989392,9.7798466,0.6332159,0,-14.6086962,0.0052971,24895.0250818,3342,16.4541965,0.10602,201.0927219,155.996664,2.8636054,0.1202179,4833119.9682913,0,3.6677299,0.3505532,0.3509801,0.2656557,0.0133603,0.0715372,0.1116657,0.4863009,-0.0004339,0,0,0,0,-0.1666522,0.0046293,15.748,194.778355,-5.4547052,0.1041527,6.723641,-18.4706805,529.706399,320.1056676,0.01,2.9946547
27.58,3761.3026298,-3.3326698,-9.815885,31.7962486,9.8170427,989.5760403,1.0248924,989.576571,0.0593406,31.6211122,0.1507648,33.0000088,-106.9893886,9.7798467,0.6319752,0,-14.5808837,0.0032335,24895.0250818,3342,16.4541965,0.10602,201.0952546,155.996664,2.8637662,0.1202057,4832645.9540009,0,3.6670291,0.3505574,0.3509826,0.2656602,0.0133602,0.071537,0.1114412,0.4855805,-0.0000038,0,0,0,0,-0.1660518,0.0046302,15.748,194.778355,-5.600653,0.1043112,6.7128425,-18.4704671,529.7087062,320.1057969,0.01,2.9954163
27.59,3761.2688124,-3.4308262,-9.8153782,31.8051877,9.8165365,989.8922431,1.0255868,989.8927744,0.0593618,31.6196046,0.1507953,33.0000088,-106.9893852,9.7798468,0.6304353,0,-14.5531028,0.0010887,24895.0250818,3342,16.4541965,0.10602,201.0984021,155.996664,2.8639661,0.1201943,4832204.155197,0,3.6663699,0.3505613,0.3509845,0.2656645,0.0133601,0.0715368,0.1111627,0.4835471,0.0000301,0,0,0,0,-0.1654509,0.004631,15.748,194.778355,-5.7463228,0.1044695,6.702044,-18.4702473,529.7110823,320.1059301,0.01,2.9968974
27.6,3761.2340133,-3.5289773,-9.8148503,31.8144263,9.8160091,990.2084308,1.0262813,990.2089627,0.059383,31.6180968,0.1508234,33.0000088,-106.9893818,9.7798469,0.6285991,0,-14.5254688,-0.0010088,24895.0250818,3342,16.4541965,0.10602,201.102159,155.996664,2.8642047,0.1201837,4831794.5766662,0,3.6657524,0.3505649,0.3509857,0.2656684,0.01336,0.0715366,0.1108306,0.482291,0.0002884,0,0,0,0,-0.1648521,0.0046319,15.748,194.778355,-5.8917155,0.1046277,6.6912455,-18.4700211,529.7135273,320.1060672,0.01,2.9978829
27.61,3761.1982328,-3.6271237,-9.8144193,31.8239639,9.8155798,990.5246035,1.0269762,990.5251359,0.0594043,31.6165882,0.1509317,33.0000088,-106.9893784,9.779847,0.6278227,0,-14.4978591,-0.0037173,24895.0250818,3342,16.4541965,0.10602,201.1037728,155.996664,2.8643071,0.1202039,4832622.8658362,0,3.6669126,0.3505576,0.3509773,0.2656605,0.0133602,0.071537,0.1106903,0.4815693,-0.0004962,0,0,0,0,-0.1641707,0.0046329,15.748,194.778355,-6.036832,0.1047856,6.6900898,-18.4697885,529.7160413,320.1062082,0.01,2.998725
27.62,3761.1614709,-3.7252657,-9.8139725,31.8337996,9.8151347,990.8407611,1.0276712,990.841294,0.0594255,31.6150786,0.1510386,33.0000088,-106.989375,9.7798471,0.6268271,0,-14.4703007,-0.0064034,24895.0250818,3342,16.4541965,0.10602,201.1058375,155.996664,2.8644382,0.1202248,4833482.709587,0,3.6681146,0.3505499,0.3509683,0.2656522,0.0133604,0.0715373,0.1105103,0.4796697,-0.0002215,0,0,0,0,-0.1634901,0.0046338,15.748,194.778355,-6.1816728,0.1049433,6.6889342,-18.4695496,529.7186243,320.106353,0.01,2.9994995
27.63,3761.1237275,-3.8234031,-9.81351,31.8439333,9.8146739,991.1569035,1.0283665,991.157437,0.0594467,31.6135679,0.151144,33.0000088,-106.9893716,9.7798473,0.6256148,0,-14.4428484,-0.0090947,24895.0250818,3342,16.4541965,0.10602,201.1083477,155.996664,2.8645976,0.1202465,4834374.0878123,0,3.6693586,0.350542,0.3509588,0.2656437,0.0133606,0.0715377,0.1102912,0.4790322,0.000282,0,0,0,0,-0.1628113,0.0046348,15.748,194.778355,-6.3262386,0.1051008,6.6877785,-18.4693042,529.7212762,320.1065016,0.01,3.000283
27.64,3761.0850028,-3.9215358,-9.8130321,31.8543645,9.8141976,991.4730309,1.029062,991.4735649,0.059468,31.6120562,0.1512478,33.0000088,-106.9893683,9.7798474,0.6241886,0,-14.4154159,-0.0117851,24895.0250818,3342,16.4541965,0.10602,201.1112981,155.996664,2.864785,0.120269,4835296.9797381,0,3.6706445,0.3505338,0.3509487,0.2656348,0.0133608,0.0715382,0.1100334,0.4771924,0.0002532,0,0,0,0,-0.1621326,0.0046358,15.748,194.778355,-6.4705299,0.1052579,6.6866228,-18.4690525,529.7239971,320.1066542,0.01,3.0010451
27.65,3761.0452968,-4.0196637,-9.8125389,31.865093,9.8137061,991.7891431,1.0297577,991.7896777,0.0594892,31.6105434,0.1513499,33.0000088,-106.9893649,9.7798475,0.6225515,0,-14.3881117,-0.0144812,24895.0250818,3342,16.4541965,0.10602,201.1146828,155.996664,2.8649999,0.1202923,4836251.363962,0,3.6719725,0.3505253,0.350938,0.2656257,0.013361,0.0715386,0.1097376,0.4754936,0.0004196,0,0,0,0,-0.1614564,0.0046369,15.748,194.778355,-6.6145475,0.1054145,6.6854671,-18.4687944,529.7267869,320.1068106,0.01,3.0018052
27.66,3761.0046096,-4.1177897,-9.8126741,31.8761167,9.8138494,992.1052402,1.0304537,992.1057754,0.0595104,31.6090275,0.1518736,33.0000088,-106.9893615,9.7798476,0.6282604,0,-14.3607291,-0.0197343,24895.0250818,3342,16.4541965,0.10602,201.10314,155.996664,2.864267,0.1204641,4843179.6801457,0,3.6819236,0.3504638,0.350884,0.2655594,0.0133627,0.0715417,0.11077,0.4772173,0.0001976,0,0,0,0,-0.1603837,0.004638,15.748,194.778355,-6.7582918,0.1055706,6.7318996,-18.46853,529.7296457,320.1069708,0.01,3.0026127
27.67,3760.962941,-4.2159172,-9.8128195,31.8874335,9.814003,992.4213221,1.0311499,992.4218578,0.0595317,31.6075064,0.1524026,33.0000088,-106.9893581,9.7798477,0.6340861,0,-14.3331369,-0.0248331,24895.0250818,3342,16.4541965,0.10602,201.0913645,155.996664,2.8635192,0.1206366,4850135.8537953,0,3.6919297,0.3504022,0.3508301,0.2654929,0.0133644,0.0715449,0.1118241,0.4793642,0.0002859,0,0,0,0,-0.1593112,0.0046391,15.748,194.778355,-6.9017612,0.1057262,6.7783321,-18.4682591,529.7325734,320.107135,0.01,3.0037002
27.68,3760.9202912,-4.3140462,-9.8129751,31.8990433,9.8141668,992.7373888,1.0318463,992.737925,0.0595529,31.6059799,0.1529367,33.0000088,-106.9893547,9.7798479,0.640026,0,-14.3053434,-0.0297771,24895.0250818,3342,16.4541965,0.10602,201.0793615,155.996664,2.862757,0.1208098,4857119.7637942,0,3.7019908,0.3503405,0.3507762,0.2654263,0.0133661,0.0715481,0.1128993,0.4818316,-0.0004837,0,0,0,0,-0.1582391,0.0046402,15.748,194.778355,-7.0449539,0.1058811,6.8247646,-18.4679819,529.7355701,320.107303,0.01,3.0043901
27.69,3760.8766601,-4.4121767,-9.8131406,31.9109455,9.8143407,993.0534402,1.032543,993.053977,0.0595742,31.6044481,0.1534762,33.0000088,-106.9893513,9.779848,0.6460781,0,-14.2773834,-0.0345974,24895.0250818,3342,16.4541965,0.10602,201.0671355,155.996664,2.8619807,0.1209837,4864131.2890651,0,3.7121068,0.3502787,0.3507225,0.2653595,0.0133679,0.0715513,0.1139953,0.4834708,0.0000755,0,0,0,0,-0.1571683,0.0046414,15.748,194.778355,-7.187868,0.1060354,6.8711971,-18.4676983,529.7386357,320.1074748,0.01,3.004939
27.7,3760.8320477,-4.510309,-9.8133162,31.9231399,9.8145248,993.3694762,1.0332399,993.3700136,0.0595954,31.6029109,0.154021,33.0000088,-106.9893479,9.7798481,0.6522401,0,-14.249193,-0.0392873,24895.0250818,3342,16.4541965,0.10602,201.0546919,155.996664,2.8611905,0.1211582,4871170.3087929,0,3.7222778,0.3502167,0.3506688,0.2652926,0.0133696,0.0715545,0.1151118,0.4852397,0.0004597,0,0,0,0,-0.1560973,0.0046426,15.748,194.778355,-7.3305015,0.106189,6.9176296,-18.4674083,529.7417703,320.1076506,0.01,3.0055162
27.71,3760.7864539,-4.6084384,-9.8125517,31.9356284,9.8137597,993.6854968,1.0339371,993.6860347,0.0596167,31.6013711,0.1539803,33.0000088,-106.9893445,9.7798483,0.6474047,0,-14.2210153,-0.0411281,24895.0250818,3342,16.4541965,0.10602,201.0645746,155.996664,2.861818,0.1211368,4870332.3215909,0,3.7209939,0.3502241,0.3506696,0.2653006,0.0133694,0.0715541,0.1142359,0.482215,-0.0002232,0,0,0,0,-0.1555353,0.0046438,15.748,194.778355,-7.472853,0.1063415,6.9006776,-18.467112,529.7449738,320.1078302,0.01,3.0062127
27.72,3760.7398789,-4.70656,-9.8117645,31.9484127,9.812972,994.0015021,1.0346345,994.0020405,0.0596379,31.5998318,0.1539351,33.0000089,-106.9893411,9.7798484,0.6422488,0,-14.1930582,-0.0429918,24895.0250818,3342,16.4541965,0.10602,201.0751191,155.996664,2.8624876,0.1211163,4869526.8326721,0,3.7197526,0.3502312,0.3506697,0.2653082,0.0133692,0.0715538,0.1133023,0.4789919,0.0002586,0,0,0,0,-0.1549769,0.0046451,15.748,194.778355,-7.6149239,0.1064931,6.8837256,-18.4668092,529.7482463,320.1080136,0.01,3.0069607
27.73,3760.6923228,-4.8046736,-9.8109552,31.9614925,9.812162,994.3174919,1.0353321,994.318031,0.0596592,31.5982929,0.1538854,33.0000089,-106.9893378,9.7798485,0.6367772,0,-14.1652799,-0.0449235,24895.0250818,3342,16.4541965,0.10602,201.0863165,155.996664,2.8631987,0.1210965,4868753.8527974,0,3.7185539,0.3502379,0.3506692,0.2653156,0.013369,0.0715534,0.112312,0.4760672,0.0000969,0,0,0,0,-0.1544212,0.0046464,15.748,194.778355,-7.756716,0.1066437,6.8667737,-18.4665001,529.7515877,320.1082009,0.01,3.0075787
27.74,3760.6437855,-4.902779,-9.8101241,31.9748674,9.8113301,994.6334664,1.03603,994.634006,0.0596804,31.5967546,0.153831,33.0000089,-106.9893344,9.7798487,0.630994,0,-14.1377194,-0.0468367,24895.0250818,3342,16.4541965,0.10602,201.098159,155.996664,2.8639507,0.1210774,4868013.3923215,0,3.7173981,0.3502444,0.350668,0.2653226,0.0133688,0.071553,0.1112658,0.472605,-0.0000344,0,0,0,0,-0.153869,0.0046477,15.748,194.778355,-7.8982315,0.1067932,6.8498217,-18.4661846,529.754998,320.1083921,0.01,3.0081633
27.75,3760.5942672,-5.000876,-9.8092715,31.9885368,9.8104768,994.9494255,1.0367282,994.9499656,0.0597017,31.5952168,0.153772,33.0000089,-106.989331,9.7798488,0.6249036,0,-14.1103511,-0.0488065,24895.0250818,3342,16.4541965,0.10602,201.1106388,155.996664,2.8647431,0.1210592,4867305.4608805,0,3.7162853,0.3502507,0.3506662,0.2653293,0.0133686,0.0715527,0.1101645,0.4690911,-0.000156,0,0,0,0,-0.1533197,0.0046491,15.748,194.778355,-8.0394722,0.1069415,6.8328698,-18.4658627,529.7584773,320.1085872,0.01,3.0087935
27.76,3760.543768,-5.098968,-9.8091287,32.0024988,9.8103398,995.2653692,1.0374265,995.2659099,0.0597229,31.5936775,0.1541463,33.0000089,-106.9893276,9.779849,0.6273049,0,-14.0830121,-0.0526156,24895.0250818,3342,16.4541965,0.10602,201.1058362,155.996664,2.8644382,0.121182,4872267.4177391,0,3.7234231,0.350207,0.3506256,0.2652822,0.0133698,0.071555,0.1105989,0.4691629,0.0000027,0,0,0,0,-0.1524166,0.0046504,15.748,194.778355,-8.18044,0.1070886,6.8611957,-18.4655345,529.7620255,320.1087861,0.01,3.0093882
27.77,3760.4922878,-5.1970586,-9.8089868,32.0167515,9.8102038,995.5812975,1.0381251,995.5818387,0.0597442,31.5921344,0.154523,33.0000089,-106.9893242,9.7798491,0.6297161,0,-14.0556811,-0.0563526,24895.0250818,3342,16.4541965,0.10602,201.1010152,155.996664,2.864132,0.1213055,4877257.7844584,0,3.7306082,0.3501632,0.3505849,0.2652349,0.0133711,0.0715573,0.1110352,0.4699767,0.0002666,0,0,0,0,-0.1515164,0.0046519,15.748,194.778355,-8.3211345,0.1072345,6.8895216,-18.4651999,529.7656426,320.1089889,0.01,3.0114516
27.78,3760.4398268,-5.2951477,-9.8088458,32.0312942,9.8100688,995.8972103,1.038824,995.8977521,0.0597654,31.5905875,0.1549019,33.0000089,-106.9893208,9.7798493,0.6321372,0,-14.0282313,-0.0600361,24895.0250818,3342,16.4541965,0.10602,201.0961759,155.996664,2.8638247,0.1214297,4882276.4725195,0,3.7378407,0.3501192,0.350544,0.2651873,0.0133723,0.0715596,0.1114734,0.4700555,-0.0000827,0,0,0,0,-0.1506165,0.0046533,15.748,194.778355,-8.4615551,0.1073792,6.9178475,-18.4648589,529.7693286,320.1091955,0.01,3.0124093
27.79,3760.3863849,-5.3932355,-9.8087056,32.0461267,9.8099347,996.2131077,1.0395231,996.21365,0.0597867,31.5890369,0.1552832,33.0000089,-106.9893174,9.7798495,0.6345677,0,-14.0007166,-0.0636232,24895.0250818,3342,16.4541965,0.10602,201.091319,155.996664,2.8635163,0.1215546,4887323.393075,0,3.7451206,0.3500749,0.350503,0.2651395,0.0133735,0.0715619,0.1119133,0.4699154,-0.0001502,0,0,0,0,-0.1497179,0.0046548,15.748,194.778355,-8.6017011,0.1075226,6.9461734,-18.4645115,529.7730835,320.109406,0.01,3.0132701
27.8,3760.3319621,-5.4913219,-9.8085663,32.0612485,9.8098015,996.5289895,1.0402225,996.5295324,0.0598079,31.5874824,0.1556669,33.0000089,-106.989314,9.7798496,0.6370079,0,-13.9730878,-0.0671724,24895.0250818,3342,16.4541965,0.10602,201.086444,155.996664,2.8632068,0.1216802,4892398.4571773,0,3.7524478,0.3500306,0.3504618,0.2650916,0.0133748,0.0715642,0.1123551,0.4705206,-0.0001559,0,0,0,0,-0.1488198,0.0046563,15.748,194.778355,-8.7415716,0.1076646,6.9744993,-18.4641578,529.7769074,320.1096204,0.01,3.0141826
27.81,3760.2765585,-5.5894014,-9.8073304,32.0766614,9.8085618,996.8448558,1.0409221,996.8453992,0.0598292,31.5859272,0.1554169,33.0000089,-106.9893107,9.7798498,0.626233,0,-13.9456553,-0.0686472,24895.0250818,3342,16.4541965,0.10602,201.1084792,155.996664,2.864606,0.1216125,4889705.1321203,0,3.7484025,0.3500541,0.3504711,0.265117,0.0133741,0.0715629,0.1104061,0.4650708,0.0000686,0,0,0,0,-0.1484008,0.0046578,15.748,194.778355,-8.8811666,0.1078052,6.9401025,-18.4637976,529.7808002,320.1098386,0.01,3.0150131
27.82,3760.2201741,-5.6874684,-9.8060673,32.0923669,9.8072947,997.1607065,1.0416219,997.1612505,0.0598505,31.5843746,0.1551591,33.0000089,-106.9893073,9.77985,0.6150378,0,-13.9185786,-0.0701819,24895.0250818,3342,16.4541965,0.10602,201.1313986,155.996664,2.8660614,0.1215457,4887046.0025196,0,3.744405,0.3500773,0.3504798,0.2651422,0.0133734,0.0715617,0.1083828,0.458642,0.0001746,0,0,0,0,-0.1479875,0.0046594,15.748,194.778355,-9.0204891,0.1079443,6.9057058,-18.4634311,529.7847619,320.1100607,0.01,3.0159416
27.83,3760.1628092,-5.7855226,-9.8047776,32.1083646,9.806001,997.4765417,1.0423221,997.4770863,0.0598717,31.5828246,0.1548933,33.0000089,-106.9893039,9.7798501,0.6034287,0,-13.8918782,-0.0718646,24895.0250818,3342,16.4541965,0.10602,201.1551915,155.996664,2.8675722,0.1214797,4884421.1155801,0,3.7404559,0.3501003,0.3504879,0.265167,0.0133728,0.0715605,0.1062867,0.4527923,-0.0004015,0,0,0,0,-0.1475802,0.004661,15.748,194.778355,-9.1595429,0.1080818,6.8713091,-18.4630583,529.7887925,320.1102867,0.01,3.0171123
27.84,3760.1044637,-5.8835638,-9.803462,32.124654,9.8046813,997.7923614,1.0430224,997.7929066,0.059893,31.5812773,0.1546195,33.0000089,-106.9893005,9.7798503,0.5914121,0,-13.8656368,-0.073557,24895.0250818,3342,16.4541965,0.10602,201.1798474,155.996664,2.8691379,0.1214146,4881830.5180788,0,3.7365555,0.350123,0.3504955,0.2651916,0.0133721,0.0715593,0.104119,0.4460105,-0.0000668,0,0,0,0,-0.1471808,0.0046626,15.748,194.778355,-9.2983319,0.1082178,6.8369123,-18.462679,529.7928919,320.1105165,0.01,3.0188753
27.85,3760.0451379,-5.9815918,-9.8021211,32.1412346,9.8033361,998.1081657,1.043723,998.1087114,0.0599142,31.5797327,0.1543375,33.0000089,-106.9892971,9.7798505,0.5789941,0,-13.8397459,-0.0753712,24895.0250818,3342,16.4541965,0.10602,201.2053563,155.996664,2.8707577,0.1213503,4879274.2560382,0,3.7327042,0.3501454,0.3505026,0.2652158,0.0133715,0.0715581,0.101881,0.4395237,0.0004824,0,0,0,0,-0.1467868,0.0046643,15.748,194.778355,-9.4368604,0.1083522,6.8025156,-18.4622934,529.7970603,320.1107502,0.01,3.0197965
27.86,3759.9848319,-6.0796144,-9.8024134,32.1581026,9.8036386,998.4239545,1.0444239,998.4245008,0.0599355,31.5781864,0.1549894,33.0000089,-106.9892937,9.7798507,0.5868367,0,-13.8139297,-0.0797599,24895.0250818,3342,16.4541965,0.10602,201.1894208,155.996664,2.8697458,0.1215634,4887873.8191839,0,3.7451549,0.35007,0.3504368,0.2651344,0.0133736,0.071562,0.1032945,0.442023,0.0003611,0,0,0,0,-0.1457271,0.004666,15.748,194.778355,-9.5751311,0.108485,6.8577668,-18.4619014,529.8012975,320.1109877,0.01,3.0206878
27.87,3759.9235456,-6.1776401,-9.8027229,32.1752547,9.8039585,998.7397279,1.045125,998.7402747,0.0599568,31.5766334,0.1556492,33.0000089,-106.9892903,9.7798509,0.5948723,0,-13.7878635,-0.0840112,24895.0250818,3342,16.4541965,0.10602,201.1730997,155.996664,2.8687094,0.1217772,4896498.3787973,0,3.7576655,0.3499947,0.3503714,0.2650529,0.0133758,0.071566,0.1047437,0.4449672,-0.0002445,0,0,0,0,-0.1446683,0.0046677,15.748,194.778355,-9.7131427,0.1086161,6.913018,-18.461503,529.8056036,320.1112292,0.01,3.0214497
